aasno,priority,ingress,src_mac,dst_mac,src_ip,dst_ip,src_start,src_end,dst_start,dst_end,nw_proto,action 
42,114,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.205/32,10.50.60.0/32,149,168,22,29,2,output:3
43,172,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.98/32,10.50.60.230/32,83,112,97,110,6,controller
44,20,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.77/32,10.50.60.0/26,91,101,43,200,1,flood
45,95,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.55/32,10.50.60.116/30,41,159,41,164,1,strip_vlan
46,172,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.71/32,10.50.60.132/32,191,195,103,148,2,controller
47,77,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.123/32,10.50.60.183/32,12,44,13,119,6,in_port
48,97,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.188/30,10.50.60.240/28,124,164,11,148,6,flood
49,1,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.94/32,10.50.60.120/30,28,90,20,65,2,in_port
50,82,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.136/29,10.50.60.202/32,112,165,88,181,6,output:2
51,115,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.37/32,10.50.60.128/26,23,100,12,146,6,controller
52,189,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.158/32,10.50.60.0/27,39,136,138,197,1,strip_vlan
53,190,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.100/31,10.50.60.180/32,40,86,45,116,1,output:2
54,32,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.164/30,10.50.60.182/32,7,64,148,168,6,in_port
55,80,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.142/32,10.50.60.99/32,31,162,112,122,1,strip_vlan
56,31,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.230/32,10.50.60.64/26,16,195,51,189,1,output:2
57,109,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/30,10.50.60.56/32,12,50,30,163,2,flood
58,73,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.95/32,10.50.60.86/32,33,58,2,9,1,output:3
59,85,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.179/32,10.50.60.251/32,102,128,89,111,1,output:2
60,171,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.80/28,10.50.60.0/27,91,175,104,175,6,output:2
61,79,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/25,10.50.60.208/28,139,195,41,57,1,output:2
62,15,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.224/27,10.50.60.100/31,73,167,24,141,2,drop
63,112,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.72/29,10.50.60.192/28,4,160,129,149,6,in_port
64,45,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.53/32,10.50.60.64/26,10,183,35,62,2,drop
65,88,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.67/32,10.50.60.112/28,9,160,101,161,2,drop
66,167,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.248/31,10.50.60.109/32,167,192,37,196,2,output:3
67,23,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.4/30,10.50.60.32/27,136,138,6,156,6,in_port
68,162,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.58/31,10.50.60.2/32,45,72,47,198,1,output:3
69,55,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.222/32,10.50.60.0/26,137,181,30,77,6,flood
70,14,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/27,10.50.60.160/28,71,171,60,104,6,output:3
71,8,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.124/32,10.50.60.140/31,45,167,105,108,6,output:3
72,138,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/26,10.50.60.86/32,48,135,13,189,6,output:2
73,27,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.105/32,10.50.60.96/30,10,199,104,178,2,flood
74,50,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.177/32,10.50.60.200/29,151,189,41,56,1,output:2
75,5,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/28,10.50.60.224/30,69,97,87,146,1,in_port
76,73,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.39/32,10.50.60.113/32,42,107,36,146,2,drop
77,134,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/26,10.50.60.128/27,49,76,123,193,2,in_port
78,155,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.208/28,10.50.60.163/32,137,182,16,21,2,output:2
79,14,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.88/29,10.50.60.143/32,59,193,31,36,6,output:2
80,172,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.88/30,10.50.60.31/32,54,169,104,200,2,output:2
81,19,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.82/32,10.50.60.33/32,37,103,172,199,1,output:2
82,17,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.196/32,10.50.60.79/32,122,160,82,135,6,controller
83,88,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.85/32,10.50.60.192/27,65,189,6,151,2,output:2
84,74,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.157/32,10.50.60.54/32,194,199,5,28,2,output:2
85,147,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.51/32,10.50.60.6/32,49,51,26,76,1,controller
86,101,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.38/31,10.50.60.165/32,34,73,2,47,2,output:2
87,54,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.112/29,10.50.60.46/32,165,188,25,149,1,in_port
88,37,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/25,10.50.60.176/32,36,102,28,155,6,output:3
89,140,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/25,10.50.60.80/32,24,84,52,119,2,drop
90,139,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/29,10.50.60.219/32,51,82,59,155,6,controller
91,37,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.224/27,10.50.60.236/32,19,118,3,55,2,flood
92,19,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/27,10.50.60.144/28,130,147,90,167,2,controller
93,90,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/28,10.50.60.128/25,56,67,128,148,6,strip_vlan
94,75,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/29,10.50.60.184/30,160,164,26,31,2,in_port
95,143,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.78/32,10.50.60.45/32,114,163,13,107,6,output:3
96,49,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/28,10.50.60.128/27,113,141,116,181,2,controller
97,100,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.245/32,10.50.60.250/32,59,122,96,126,2,controller
98,25,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/26,10.50.60.160/28,15,113,157,193,1,output:3
99,121,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.43/32,10.50.60.124/30,101,118,5,165,6,output:3
100,100,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/27,10.50.60.96/27,78,114,76,178,1,output:2
101,137,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.29/32,10.50.60.164/32,25,71,23,102,1,drop
102,60,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.12/31,10.50.60.136/30,28,142,26,59,1,flood
103,28,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.147/32,10.50.60.199/32,39,180,84,181,1,controller
104,5,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.106/32,10.50.60.4/32,36,196,75,79,1,strip_vlan
105,82,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.5/32,10.50.60.227/32,49,176,105,162,2,output:2
106,74,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.208/32,10.50.60.252/30,73,178,111,147,2,strip_vlan
107,98,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.112/29,10.50.60.32/32,140,166,24,184,2,flood
108,79,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.179/32,10.50.60.96/27,137,146,2,41,6,strip_vlan
109,6,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.136/31,10.50.60.192/28,23,128,18,43,1,flood
110,188,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/26,10.50.60.111/32,51,130,88,159,6,output:3
111,199,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.183/32,10.50.60.198/32,15,95,196,200,6,in_port
112,74,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.240/32,10.50.60.176/28,118,134,109,125,2,in_port
113,201,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/26,10.50.60.152/32,63,136,43,69,2,drop
114,1,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.203/32,10.50.60.32/27,183,200,135,189,2,flood
115,66,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/27,10.50.60.226/32,126,145,194,197,1,drop
116,33,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/28,10.50.60.0/29,139,140,59,144,2,in_port
117,123,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.77/32,10.50.60.250/32,121,139,38,57,1,controller
118,163,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.182/31,10.50.60.192/29,28,155,79,165,2,flood
119,44,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/27,10.50.60.32/30,80,151,101,187,6,output:2
120,193,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.200/29,10.50.60.80/28,42,58,8,190,2,drop
121,189,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.210/32,10.50.60.136/29,42,57,7,32,6,controller
122,101,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.79/32,10.50.60.64/28,160,164,62,105,1,drop
123,77,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/26,10.50.60.128/28,3,192,130,151,2,output:2
124,141,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.154/31,10.50.60.28/32,120,127,14,49,2,output:3
125,7,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/26,10.50.60.10/32,29,163,74,112,1,flood
126,157,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.254/32,10.50.60.143/32,104,159,110,187,1,output:2
127,66,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.238/32,10.50.60.27/32,114,158,41,125,6,output:3
128,159,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.83/32,10.50.60.64/26,18,48,18,164,6,strip_vlan
129,20,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.235/32,10.50.60.128/27,21,194,58,114,6,output:2
130,140,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.73/32,10.50.60.40/32,37,101,108,134,6,output:2
131,119,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/30,10.50.60.48/29,95,135,48,186,6,strip_vlan
132,102,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.239/32,10.50.60.228/32,115,197,3,93,1,controller
133,48,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.124/32,10.50.60.111/32,188,200,35,77,2,flood
134,38,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.176/29,10.50.60.104/32,131,192,74,156,6,flood
135,197,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.80/32,10.50.60.174/32,106,159,53,102,2,strip_vlan
136,151,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/26,10.50.60.116/32,118,139,20,136,1,output:2
137,184,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/26,10.50.60.224/28,51,94,141,145,6,output:3
138,88,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.224/28,10.50.60.48/29,15,70,67,171,2,strip_vlan
139,13,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.112/30,10.50.60.128/25,44,193,46,86,2,output:2
140,137,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/26,10.50.60.128/25,74,93,57,164,1,output:3
141,100,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.108/32,10.50.60.110/31,1,176,33,110,6,strip_vlan
142,103,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.173/32,10.50.60.112/28,75,114,73,199,2,in_port
143,155,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/27,10.50.60.224/28,79,102,67,85,2,output:3
144,132,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/26,10.50.60.80/29,6,35,35,98,2,output:2
145,140,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.169/32,10.50.60.96/28,58,126,69,155,1,drop
146,22,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.98/32,10.50.60.128/28,80,174,52,170,1,flood
147,148,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/25,10.50.60.237/32,115,178,88,106,1,strip_vlan
148,181,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.246/32,10.50.60.96/28,11,193,153,179,2,flood
149,30,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.201/32,10.50.60.246/32,66,193,47,170,1,flood
150,19,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.107/32,10.50.60.112/30,55,74,59,76,1,output:3
151,47,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/25,10.50.60.192/27,73,141,72,91,6,output:2
152,67,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/26,10.50.60.183/32,73,128,44,144,1,strip_vlan
153,130,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.95/32,10.50.60.72/29,62,124,38,141,1,controller
154,174,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.48/28,10.50.60.96/30,137,160,75,103,1,flood
155,1,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.185/32,10.50.60.192/27,159,185,7,59,1,flood
156,193,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.92/30,10.50.60.130/32,55,100,98,197,2,flood
157,101,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/26,10.50.60.101/32,145,170,54,153,6,flood
158,147,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/25,10.50.60.251/32,3,45,37,82,6,in_port
159,43,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.60/30,10.50.60.22/32,8,176,93,121,1,flood
160,100,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.154/31,10.50.60.208/28,167,186,22,185,2,output:2
161,25,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.224/28,10.50.60.218/32,159,183,66,180,6,in_port
162,70,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.30/32,10.50.60.250/32,77,154,5,100,6,drop
163,109,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.30/32,10.50.60.64/26,83,163,69,159,1,controller
164,56,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.105/32,10.50.60.191/32,67,107,61,131,1,controller
165,189,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.162/32,10.50.60.138/32,51,96,13,115,2,strip_vlan
166,182,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.92/32,10.50.60.248/30,81,183,12,137,6,output:3
167,14,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.233/32,10.50.60.48/30,35,79,18,111,6,output:3
168,65,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.114/32,10.50.60.1/32,43,69,53,63,2,controller
169,192,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/27,10.50.60.20/30,9,12,91,160,6,output:3
170,2,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.116/30,10.50.60.16/28,129,196,81,104,1,output:2
171,150,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.236/32,10.50.60.96/32,9,154,102,178,1,output:2
172,46,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.227/32,10.50.60.192/27,76,116,66,72,6,drop
173,190,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/27,10.50.60.240/28,43,75,53,99,1,strip_vlan
174,63,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.96/27,10.50.60.80/29,14,156,83,106,1,output:2
175,152,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/25,10.50.60.48/28,172,181,33,96,1,output:2
176,127,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.7/32,10.50.60.143/32,74,81,41,122,6,output:2
177,126,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/27,10.50.60.141/32,57,195,158,194,2,in_port
178,118,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.80/28,10.50.60.184/29,58,74,113,123,2,in_port
179,46,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.179/32,10.50.60.225/32,133,196,41,118,1,controller
180,48,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/25,10.50.60.74/32,46,85,106,183,1,strip_vlan
181,97,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.254/32,10.50.60.195/32,74,92,110,171,2,in_port
182,12,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.200/29,10.50.60.136/29,10,13,107,137,6,output:2
183,53,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.90/31,10.50.60.64/32,8,153,82,161,6,output:2
184,147,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/27,10.50.60.64/26,95,177,143,151,1,drop
185,190,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.234/32,10.50.60.176/30,24,31,52,71,2,output:3
186,155,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.232/30,10.50.60.95/32,14,143,108,173,2,in_port
187,90,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/28,10.50.60.209/32,72,91,20,22,6,strip_vlan
188,90,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/30,10.50.60.239/32,16,154,4,45,6,output:3
189,101,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.0/27,10.50.60.124/32,25,183,13,63,6,controller
190,161,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.113/32,10.50.60.123/32,48,117,72,136,6,controller
191,175,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.152/29,10.50.60.112/30,72,179,47,193,2,flood
192,63,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/29,10.50.60.112/28,120,122,169,189,6,output:3
193,119,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.49/32,10.50.60.48/28,88,120,12,70,2,drop
194,54,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/27,10.50.60.64/26,13,140,163,182,1,strip_vlan
195,85,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.240/32,10.50.60.128/27,76,200,47,83,2,controller
196,88,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.80/30,10.50.60.53/32,137,197,105,177,2,flood
197,139,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/27,10.50.60.98/32,63,174,27,167,1,controller
198,72,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.15/32,10.50.60.64/26,29,79,14,97,1,strip_vlan
199,144,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.32/27,10.50.60.0/26,36,106,41,94,1,controller
200,67,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.8/29,10.50.60.128/26,48,126,144,195,1,output:3
201,105,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.48/32,10.50.60.192/26,6,122,147,189,2,output:3
202,90,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.208/29,10.50.60.80/28,128,154,45,85,2,flood
203,16,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.96/28,10.50.60.8/30,19,140,51,169,1,output:3
204,15,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.208/28,10.50.60.6/32,119,131,107,152,1,controller
205,10,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.160/27,10.50.60.128/27,33,84,142,188,1,in_port
206,122,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.192/27,10.50.60.64/32,51,169,168,172,1,strip_vlan
207,65,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.208/29,10.50.60.79/32,86,195,142,185,2,flood
208,10,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.184/30,10.50.60.32/27,131,192,115,198,1,strip_vlan
209,100,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.224/27,10.50.60.186/32,66,155,141,176,2,controller
210,24,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.176/28,10.50.60.12/32,54,156,96,160,1,output:2
211,14,3,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.252/32,10.50.60.72/29,65,140,22,151,2,in_port
212,81,2,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.57/32,10.50.60.224/32,26,102,7,153,6,output:3
213,83,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/27,10.50.60.201/32,2,164,88,105,6,flood
214,29,1,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.64/26,10.50.60.48/30,66,190,6,183,1,drop
215,15,5,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.128/26,10.50.60.0/27,134,190,50,84,1,output:2
216,11,4,00:00:00:00:00:00,00:00:00:00:00:00,10.50.60.77/32,10.50.60.199/32,10,135,42,160,2,strip_vlan
