aasno,priority,ingress,src_mac,dst_mac,src_ip,dst_ip,src_start,src_end,dst_start,dst_end,nw_proto,action 
40,7,1,00:00:00:00:00:00,00:00:00:00:00:00,10.155.43.32/31,10.128.0.0/11,54,193,42,77,1,output:3
41,54,2,00:00:00:00:00:00,00:00:00:00:00:00,10.40.0.0/13,10.214.0.0/15,84,145,9,59,6,strip_vlan
42,48,5,00:00:00:00:00:00,00:00:00:00:00:00,10.176.0.0/14,10.155.66.0/24,176,196,26,167,1,drop
43,69,1,00:00:00:00:00:00,00:00:00:00:00:00,10.216.0.0/13,10.104.0.0/13,8,134,40,72,6,output:2
44,136,3,00:00:00:00:00:00,00:00:00:00:00:00,10.130.6.144/32,10.190.0.0/15,70,115,15,58,6,strip_vlan
45,119,1,00:00:00:00:00:00,00:00:00:00:00:00,10.37.5.88/32,10.26.135.33/32,127,161,54,107,6,output:3
46,194,2,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/9,10.96.0.0/12,40,190,101,170,6,controller
47,138,4,00:00:00:00:00:00,00:00:00:00:00:00,10.176.0.0/14,10.128.0.0/12,28,50,139,180,6,strip_vlan
48,65,3,00:00:00:00:00:00,00:00:00:00:00:00,10.80.0.0/13,10.166.0.0/16,117,154,132,192,2,output:2
49,134,2,00:00:00:00:00:00,00:00:00:00:00:00,10.84.0.0/14,10.249.229.174/32,4,131,82,178,2,in_port
50,156,4,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/9,10.29.210.5/32,94,114,65,110,1,in_port
51,78,5,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/10,10.210.239.216/29,170,191,3,165,1,in_port
52,192,4,00:00:00:00:00:00,00:00:00:00:00:00,10.167.26.216/29,10.236.227.0/25,126,178,7,142,6,in_port
53,102,5,00:00:00:00:00:00,00:00:00:00:00:00,10.144.0.0/12,10.64.0.0/10,87,165,192,194,6,flood
54,145,4,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/10,10.128.0.0/10,43,72,99,197,1,output:3
55,32,2,00:00:00:00:00:00,00:00:00:00:00:00,10.254.0.0/15,10.248.0.0/14,45,184,32,106,2,strip_vlan
56,84,4,00:00:00:00:00:00,00:00:00:00:00:00,10.141.49.141/32,10.64.0.0/10,31,131,55,179,6,controller
57,105,2,00:00:00:00:00:00,00:00:00:00:00:00,10.162.98.104/32,10.40.240.0/21,74,87,79,140,6,output:2
58,22,4,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/11,10.104.0.0/16,130,171,63,112,6,strip_vlan
59,154,2,00:00:00:00:00:00,00:00:00:00:00:00,10.224.0.0/11,10.64.0.0/10,62,124,55,80,1,strip_vlan
60,28,5,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/9,10.32.0.0/11,88,168,43,164,2,output:3
61,105,3,00:00:00:00:00:00,00:00:00:00:00:00,10.7.27.44/32,10.192.0.0/11,122,180,123,196,2,output:2
62,176,3,00:00:00:00:00:00,00:00:00:00:00:00,10.107.55.21/32,10.116.23.16/29,82,196,49,136,1,strip_vlan
63,177,5,00:00:00:00:00:00,00:00:00:00:00:00,10.218.122.0/25,10.58.0.0/15,16,34,72,122,6,flood
64,135,1,00:00:00:00:00:00,00:00:00:00:00:00,10.21.17.160/27,10.72.0.0/13,105,136,16,103,2,in_port
65,196,5,00:00:00:00:00:00,00:00:00:00:00:00,10.248.0.0/14,10.0.0.0/9,109,185,118,194,1,output:2
66,99,3,00:00:00:00:00:00,00:00:00:00:00:00,10.39.106.0/23,10.253.12.148/32,19,38,66,72,2,output:3
67,159,3,00:00:00:00:00:00,00:00:00:00:00:00,10.148.128.0/17,10.128.0.0/10,42,77,171,178,2,output:2
68,109,1,00:00:00:00:00:00,00:00:00:00:00:00,10.2.128.0/17,10.160.221.224/27,25,178,129,166,1,controller
69,42,5,00:00:00:00:00:00,00:00:00:00:00:00,10.56.0.0/14,10.64.0.0/11,89,131,18,169,6,output:2
70,118,2,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/10,10.64.0.0/11,181,194,10,11,2,strip_vlan
71,63,4,00:00:00:00:00:00,00:00:00:00:00:00,10.197.96.0/19,10.208.0.0/12,108,145,53,176,2,drop
72,147,2,00:00:00:00:00:00,00:00:00:00:00:00,10.224.0.0/11,10.25.108.120/30,51,140,60,151,6,output:2
73,18,2,00:00:00:00:00:00,00:00:00:00:00:00,10.86.0.0/15,10.136.0.0/16,52,77,8,143,6,flood
74,82,2,00:00:00:00:00:00,00:00:00:00:00:00,10.190.0.0/15,10.16.0.0/12,46,118,98,190,1,strip_vlan
75,138,3,00:00:00:00:00:00,00:00:00:00:00:00,10.96.0.0/12,10.64.0.0/10,63,195,69,168,1,output:3
76,1,2,00:00:00:00:00:00,00:00:00:00:00:00,10.32.0.0/11,10.128.0.0/10,92,169,117,173,2,drop
77,168,5,00:00:00:00:00:00,00:00:00:00:00:00,10.71.233.6/32,10.233.224.0/20,36,119,127,153,2,flood
78,67,3,00:00:00:00:00:00,00:00:00:00:00:00,10.246.0.0/19,10.216.43.20/30,119,150,41,191,2,in_port
79,81,3,00:00:00:00:00:00,00:00:00:00:00:00,10.66.125.85/32,10.112.0.0/12,65,77,93,163,1,strip_vlan
80,183,1,00:00:00:00:00:00,00:00:00:00:00:00,10.79.192.0/18,10.212.52.0/25,26,170,40,132,1,controller
81,92,3,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/9,10.118.0.0/15,15,28,33,160,2,output:3
82,99,5,00:00:00:00:00:00,00:00:00:00:00:00,10.39.43.10/32,10.130.0.0/15,6,17,115,139,2,drop
83,68,2,00:00:00:00:00:00,00:00:00:00:00:00,10.32.0.0/13,10.4.0.0/14,45,199,51,150,1,in_port
84,72,3,00:00:00:00:00:00,00:00:00:00:00:00,10.225.124.0/22,10.1.77.168/30,47,135,117,145,1,strip_vlan
85,6,4,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/10,10.248.0.0/14,54,171,66,114,6,strip_vlan
86,174,3,00:00:00:00:00:00,00:00:00:00:00:00,10.39.0.0/16,10.176.0.0/12,70,97,164,176,1,strip_vlan
87,73,3,00:00:00:00:00:00,00:00:00:00:00:00,10.96.0.0/11,10.216.0.0/17,72,108,125,162,6,flood
88,8,5,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/10,10.231.36.0/23,104,155,100,109,1,drop
89,110,1,00:00:00:00:00:00,00:00:00:00:00:00,10.24.0.0/13,10.49.196.17/32,93,183,109,143,1,output:2
90,155,2,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/11,10.64.0.0/12,79,146,68,154,1,in_port
91,182,3,00:00:00:00:00:00,00:00:00:00:00:00,10.12.0.0/16,10.192.0.0/10,39,93,124,187,2,in_port
92,117,3,00:00:00:00:00:00,00:00:00:00:00:00,10.19.112.0/20,10.244.0.0/14,44,195,18,174,1,drop
93,135,4,00:00:00:00:00:00,00:00:00:00:00:00,10.180.198.218/32,10.239.198.116/32,2,4,69,160,1,drop
94,113,4,00:00:00:00:00:00,00:00:00:00:00:00,10.95.172.144/29,10.85.168.192/28,6,12,151,198,6,strip_vlan
95,114,3,00:00:00:00:00:00,00:00:00:00:00:00,10.160.0.0/11,10.93.160.0/21,20,29,14,42,2,drop
96,167,4,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/10,10.168.139.80/28,98,125,8,94,6,controller
97,124,5,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/11,10.128.0.0/11,125,193,5,113,6,strip_vlan
98,152,4,00:00:00:00:00:00,00:00:00:00:00:00,10.233.48.0/22,10.128.0.0/9,26,32,48,144,2,output:3
99,49,1,00:00:00:00:00:00,00:00:00:00:00:00,10.16.160.0/19,10.192.0.0/10,89,168,130,191,1,output:2
100,165,1,00:00:00:00:00:00,00:00:00:00:00:00,10.33.64.0/18,10.0.153.84/32,85,91,125,133,2,output:3
101,76,4,00:00:00:00:00:00,00:00:00:00:00:00,10.167.96.0/20,10.160.0.0/12,145,199,130,176,2,flood
102,62,5,00:00:00:00:00:00,00:00:00:00:00:00,10.248.185.165/32,10.64.0.0/17,27,73,43,96,2,flood
103,35,5,00:00:00:00:00:00,00:00:00:00:00:00,10.18.64.0/19,10.40.0.0/13,73,197,47,114,2,output:3
104,184,1,00:00:00:00:00:00,00:00:00:00:00:00,10.88.0.0/13,10.128.0.0/12,59,103,58,189,1,output:3
105,148,3,00:00:00:00:00:00,00:00:00:00:00:00,10.103.95.168/29,10.64.0.0/10,56,84,64,103,1,strip_vlan
106,81,1,00:00:00:00:00:00,00:00:00:00:00:00,10.77.64.0/18,10.0.0.0/10,3,140,34,129,1,flood
107,3,2,00:00:00:00:00:00,00:00:00:00:00:00,10.176.0.0/14,10.44.8.0/21,81,159,89,166,2,output:2
108,30,2,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/9,10.128.0.0/9,73,168,111,130,2,in_port
109,159,2,00:00:00:00:00:00,00:00:00:00:00:00,10.96.0.0/12,10.176.0.0/14,14,197,10,173,6,drop
110,138,3,00:00:00:00:00:00,00:00:00:00:00:00,10.124.0.0/14,10.0.0.0/9,23,34,63,177,6,output:2
111,63,1,00:00:00:00:00:00,00:00:00:00:00:00,10.144.0.0/14,10.120.0.0/14,33,124,37,127,1,flood
112,105,2,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/9,10.128.0.0/11,3,19,3,69,2,drop
113,67,4,00:00:00:00:00:00,00:00:00:00:00:00,10.7.248.242/32,10.158.78.103/32,5,12,63,141,6,controller
114,61,1,00:00:00:00:00:00,00:00:00:00:00:00,10.100.133.39/32,10.48.0.0/15,42,181,131,142,2,output:3
115,80,4,00:00:00:00:00:00,00:00:00:00:00:00,10.200.0.0/13,10.121.128.0/17,23,84,93,184,2,output:3
116,192,3,00:00:00:00:00:00,00:00:00:00:00:00,10.176.0.0/12,10.0.0.0/10,163,186,144,188,1,strip_vlan
117,178,4,00:00:00:00:00:00,00:00:00:00:00:00,10.84.76.0/23,10.90.154.172/30,43,127,52,140,1,in_port
118,26,2,00:00:00:00:00:00,00:00:00:00:00:00,10.155.32.0/19,10.53.88.230/32,61,126,159,197,6,in_port
119,198,1,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/11,10.146.0.0/16,51,78,150,193,2,output:3
120,32,5,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/12,10.80.64.0/19,107,142,30,164,1,in_port
121,141,2,00:00:00:00:00:00,00:00:00:00:00:00,10.216.84.215/32,10.30.166.0/28,129,187,27,42,2,strip_vlan
122,184,1,00:00:00:00:00:00,00:00:00:00:00:00,10.80.0.0/12,10.128.0.0/9,63,179,91,108,6,strip_vlan
123,156,1,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/12,10.128.0.0/10,1,200,52,177,6,drop
124,18,3,00:00:00:00:00:00,00:00:00:00:00:00,10.195.225.217/32,10.215.89.198/32,123,167,50,71,6,flood
125,64,3,00:00:00:00:00:00,00:00:00:00:00:00,10.97.64.0/19,10.40.0.0/13,145,191,125,195,2,in_port
126,151,3,00:00:00:00:00:00,00:00:00:00:00:00,10.87.228.0/23,10.209.148.109/32,142,159,27,106,1,strip_vlan
127,199,1,00:00:00:00:00:00,00:00:00:00:00:00,10.224.0.0/13,10.56.81.28/32,106,125,99,159,1,flood
128,37,2,00:00:00:00:00:00,00:00:00:00:00:00,10.208.150.160/28,10.235.207.0/26,59,194,4,115,6,output:3
129,185,2,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/9,10.128.0.0/10,62,179,112,179,6,drop
130,191,3,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/12,10.112.15.186/32,36,195,92,165,6,flood
131,65,2,00:00:00:00:00:00,00:00:00:00:00:00,10.96.0.0/13,10.18.64.0/18,40,106,177,190,6,strip_vlan
132,126,1,00:00:00:00:00:00,00:00:00:00:00:00,10.69.0.0/16,10.1.43.200/32,24,93,129,155,1,output:2
133,43,5,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/10,10.176.0.0/13,17,36,39,110,6,in_port
134,131,4,00:00:00:00:00:00,00:00:00:00:00:00,10.94.217.66/32,10.24.224.0/19,67,186,129,188,1,controller
135,179,5,00:00:00:00:00:00,00:00:00:00:00:00,10.80.0.0/12,10.136.0.0/13,90,137,15,19,6,output:2
136,113,5,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/11,10.242.0.0/17,66,69,82,190,1,flood
137,115,2,00:00:00:00:00:00,00:00:00:00:00:00,10.201.208.0/21,10.224.0.0/11,130,167,53,134,2,output:3
138,110,2,00:00:00:00:00:00,00:00:00:00:00:00,10.233.180.96/30,10.128.0.0/12,20,168,84,197,6,flood
139,166,3,00:00:00:00:00:00,00:00:00:00:00:00,10.140.87.204/30,10.40.0.0/14,23,32,12,136,1,output:3
140,74,4,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/11,10.84.0.0/14,6,57,68,95,2,strip_vlan
141,60,1,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/11,10.28.0.0/14,33,109,82,122,1,drop
142,174,2,00:00:00:00:00:00,00:00:00:00:00:00,10.96.0.0/11,10.165.0.0/17,26,45,50,123,6,output:3
143,93,1,00:00:00:00:00:00,00:00:00:00:00:00,10.183.8.0/22,10.192.0.0/10,42,101,116,193,6,output:3
144,140,5,00:00:00:00:00:00,00:00:00:00:00:00,10.71.12.64/27,10.0.0.0/10,91,181,72,162,1,in_port
145,175,5,00:00:00:00:00:00,00:00:00:00:00:00,10.55.162.47/32,10.192.0.0/14,8,99,77,165,2,flood
146,199,1,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/10,10.192.0.0/11,28,133,67,176,1,drop
147,92,1,00:00:00:00:00:00,00:00:00:00:00:00,10.136.0.0/13,10.112.0.0/12,111,133,79,128,1,output:3
148,3,3,00:00:00:00:00:00,00:00:00:00:00:00,10.214.249.16/28,10.80.0.0/12,130,143,35,125,1,drop
149,185,4,00:00:00:00:00:00,00:00:00:00:00:00,10.96.0.0/13,10.76.66.21/32,126,178,125,192,6,in_port
150,93,1,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/10,10.127.234.101/32,48,54,102,174,6,controller
151,167,2,00:00:00:00:00:00,00:00:00:00:00:00,10.165.66.10/32,10.40.152.0/24,29,193,179,181,1,in_port
152,130,2,00:00:00:00:00:00,00:00:00:00:00:00,10.204.0.0/18,10.32.0.0/11,42,144,136,158,2,strip_vlan
153,45,3,00:00:00:00:00:00,00:00:00:00:00:00,10.63.64.0/20,10.35.47.32/27,48,82,1,28,1,output:3
154,80,5,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/14,10.216.0.0/14,30,71,12,130,1,output:3
155,8,2,00:00:00:00:00:00,00:00:00:00:00:00,10.40.0.0/14,10.62.0.0/15,136,174,100,174,1,strip_vlan
156,132,4,00:00:00:00:00:00,00:00:00:00:00:00,10.124.0.0/14,10.71.233.229/32,2,107,47,132,2,output:2
157,161,4,00:00:00:00:00:00,00:00:00:00:00:00,10.118.224.0/19,10.240.0.0/14,74,174,104,160,6,drop
158,63,2,00:00:00:00:00:00,00:00:00:00:00:00,10.139.0.0/17,10.207.0.0/16,24,124,108,168,1,output:2
159,97,4,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/11,10.36.0.0/14,147,151,70,170,6,flood
160,34,3,00:00:00:00:00:00,00:00:00:00:00:00,10.222.91.242/32,10.161.77.20/32,37,165,12,44,2,drop
161,1,2,00:00:00:00:00:00,00:00:00:00:00:00,10.24.0.0/14,10.128.0.0/10,66,173,67,95,2,strip_vlan
162,158,1,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/10,10.200.0.0/15,91,142,83,120,2,controller
163,118,2,00:00:00:00:00:00,00:00:00:00:00:00,10.66.152.128/25,10.192.0.0/11,60,189,117,129,2,in_port
164,164,5,00:00:00:00:00:00,00:00:00:00:00:00,10.176.0.0/12,10.139.105.0/29,23,104,29,158,2,controller
165,153,5,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/10,10.192.0.0/11,34,136,67,183,2,strip_vlan
166,133,2,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/9,10.80.0.0/14,7,172,132,168,1,drop
167,50,4,00:00:00:00:00:00,00:00:00:00:00:00,10.25.77.0/24,10.84.0.0/14,20,159,87,101,1,flood
168,121,3,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/10,10.65.224.0/21,18,99,48,168,2,strip_vlan
169,119,2,00:00:00:00:00:00,00:00:00:00:00:00,10.168.0.0/13,10.212.128.0/20,147,200,11,119,2,output:2
170,200,5,00:00:00:00:00:00,00:00:00:00:00:00,10.176.0.0/14,10.104.0.0/14,114,193,12,37,1,drop
171,91,4,00:00:00:00:00:00,00:00:00:00:00:00,10.32.0.0/12,10.242.232.154/32,2,58,39,55,2,output:3
172,179,4,00:00:00:00:00:00,00:00:00:00:00:00,10.8.0.0/13,10.119.110.24/29,30,136,68,152,6,output:3
173,47,5,00:00:00:00:00:00,00:00:00:00:00:00,10.148.203.0/24,10.216.0.0/14,118,122,75,195,1,output:3
174,82,3,00:00:00:00:00:00,00:00:00:00:00:00,10.73.147.44/30,10.0.0.0/10,61,70,151,170,2,flood
175,24,5,00:00:00:00:00:00,00:00:00:00:00:00,10.65.91.128/26,10.4.128.0/18,32,144,20,134,2,flood
176,26,3,00:00:00:00:00:00,00:00:00:00:00:00,10.212.0.0/14,10.128.0.0/13,14,34,26,52,1,output:2
177,7,5,00:00:00:00:00:00,00:00:00:00:00:00,10.219.43.208/32,10.231.32.0/21,94,170,55,102,2,drop
178,79,4,00:00:00:00:00:00,00:00:00:00:00:00,10.104.214.0/27,10.48.0.0/13,51,74,49,156,1,output:3
179,66,4,00:00:00:00:00:00,00:00:00:00:00:00,10.96.0.0/11,10.128.0.0/9,151,172,46,194,2,flood
180,111,4,00:00:00:00:00:00,00:00:00:00:00:00,10.251.96.15/32,10.56.0.0/13,68,185,109,165,6,controller
181,40,5,00:00:00:00:00:00,00:00:00:00:00:00,10.48.0.0/14,10.156.0.0/14,73,184,1,127,2,output:2
182,92,5,00:00:00:00:00:00,00:00:00:00:00:00,10.37.117.64/26,10.162.64.0/19,99,169,54,190,2,controller
183,43,1,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/10,10.97.92.192/26,143,147,12,86,6,output:3
184,116,2,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/9,10.208.0.0/14,63,126,140,169,2,flood
185,53,2,00:00:00:00:00:00,00:00:00:00:00:00,10.156.0.0/14,10.0.0.0/10,79,179,33,143,6,in_port
186,70,5,00:00:00:00:00:00,00:00:00:00:00:00,10.48.32.0/21,10.248.0.0/13,41,71,56,137,1,drop
187,53,1,00:00:00:00:00:00,00:00:00:00:00:00,10.0.0.0/9,10.246.0.0/15,149,167,173,183,1,drop
188,24,4,00:00:00:00:00:00,00:00:00:00:00:00,10.168.0.0/13,10.237.96.0/19,125,131,45,118,6,controller
189,19,4,00:00:00:00:00:00,00:00:00:00:00:00,10.82.196.114/32,10.145.181.175/32,3,194,22,74,1,strip_vlan
190,184,5,00:00:00:00:00:00,00:00:00:00:00:00,10.178.127.0/24,10.207.48.0/20,10,76,77,135,1,flood
191,167,1,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/11,10.232.0.0/14,32,179,39,110,2,controller
192,132,4,00:00:00:00:00:00,00:00:00:00:00:00,10.176.0.0/14,10.64.0.0/11,61,173,118,162,2,output:2
193,100,2,00:00:00:00:00:00,00:00:00:00:00:00,10.176.0.0/12,10.128.0.0/9,26,54,77,195,6,controller
194,20,1,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/11,10.251.128.0/17,70,76,2,45,1,in_port
195,113,5,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/9,10.215.60.33/32,44,145,7,101,6,output:3
196,184,1,00:00:00:00:00:00,00:00:00:00:00:00,10.128.0.0/11,10.32.0.0/11,47,87,141,167,2,output:2
197,25,3,00:00:00:00:00:00,00:00:00:00:00:00,10.96.0.0/14,10.183.13.212/32,178,195,1,77,1,controller
198,75,3,00:00:00:00:00:00,00:00:00:00:00:00,10.235.12.0/26,10.3.197.247/32,171,179,123,190,6,strip_vlan
199,88,4,00:00:00:00:00:00,00:00:00:00:00:00,10.112.192.0/18,10.164.241.216/29,34,137,118,141,6,drop
200,91,3,00:00:00:00:00:00,00:00:00:00:00:00,10.236.0.0/14,10.241.220.248/30,13,53,72,168,1,in_port
201,158,4,00:00:00:00:00:00,00:00:00:00:00:00,10.224.32.0/19,10.136.0.0/13,105,176,21,65,1,output:3
202,142,5,00:00:00:00:00:00,00:00:00:00:00:00,10.219.130.192/27,10.20.99.109/32,53,159,79,86,2,drop
203,79,4,00:00:00:00:00:00,00:00:00:00:00:00,10.200.0.0/14,10.128.0.0/9,56,60,33,35,1,drop
204,124,3,00:00:00:00:00:00,00:00:00:00:00:00,10.188.0.0/15,10.65.49.0/26,167,168,57,156,1,drop
205,78,1,00:00:00:00:00:00,00:00:00:00:00:00,10.192.0.0/12,10.149.228.0/22,57,129,54,95,1,controller
206,124,1,00:00:00:00:00:00,00:00:00:00:00:00,10.64.0.0/13,10.124.119.0/24,3,21,15,61,1,strip_vlan
207,197,5,00:00:00:00:00:00,00:00:00:00:00:00,10.98.160.0/20,10.96.0.0/11,14,105,125,129,6,drop
208,183,4,00:00:00:00:00:00,00:00:00:00:00:00,10.104.0.0/13,10.0.0.0/11,68,164,139,196,6,in_port
209,174,1,00:00:00:00:00:00,00:00:00:00:00:00,10.32.0.0/11,10.128.0.0/9,38,158,4,173,1,controller
210,194,1,00:00:00:00:00:00,00:00:00:00:00:00,10.224.0.0/11,10.24.0.0/13,20,63,101,120,2,flood
211,177,2,00:00:00:00:00:00,00:00:00:00:00:00,10.68.224.0/19,10.64.0.0/14,39,154,62,172,2,drop
212,137,1,00:00:00:00:00:00,00:00:00:00:00:00,10.206.192.0/18,10.181.186.0/23,42,173,44,57,2,output:2
213,54,1,00:00:00:00:00:00,00:00:00:00:00:00,10.228.0.0/14,10.192.0.0/10,35,45,26,74,6,flood
214,135,1,00:00:00:00:00:00,00:00:00:00:00:00,10.24.0.0/15,10.124.0.0/14,95,114,75,164,1,in_port
215,42,1,00:00:00:00:00:00,00:00:00:00:00:00,10.136.0.0/13,10.224.0.0/12,24,195,50,93,1,flood
216,120,4,00:00:00:00:00:00,00:00:00:00:00:00,10.201.255.242/31,10.56.152.0/22,46,145,1,74,2,in_port
