aasno,priority,ingress,src_mac,dst_mac,src_ip,dst_ip,src_start,src_end,dst_start,dst_end,nw_proto,action 
35,23,3,00:00:00:00:00:00,00:00:00:00:00:00,79.0.0.0/12,96.0.0.0/4,110,137,153,169,1,output:3
36,72,5,00:00:00:00:00:00,00:00:00:00:00:00,63.255.72.0/22,32.0.0.0/5,31,180,8,99,6,flood
37,195,4,00:00:00:00:00:00,00:00:00:00:00:00,63.72.0.0/14,128.0.0.0/1,3,71,96,136,1,output:2
38,6,3,00:00:00:00:00:00,00:00:00:00:00:00,32.0.0.0/4,238.161.0.0/18,50,124,92,121,2,flood
39,46,3,00:00:00:00:00:00,00:00:00:00:00:00,169.0.0.0/8,105.160.0.0/11,194,199,26,150,2,strip_vlan
40,159,1,00:00:00:00:00:00,00:00:00:00:00:00,176.0.0.0/6,149.216.64.0/18,75,136,34,161,2,output:2
41,49,1,00:00:00:00:00:00,00:00:00:00:00:00,140.0.0.0/7,22.0.0.0/8,28,88,53,73,1,controller
42,112,5,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,0.0.0.0/3,63,140,38,182,2,output:3
43,188,2,00:00:00:00:00:00,00:00:00:00:00:00,13.0.0.0/9,117.224.0.0/12,27,180,82,199,1,controller
44,26,2,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/3,160.0.0.0/3,29,96,155,180,6,flood
45,154,1,00:00:00:00:00:00,00:00:00:00:00:00,75.209.144.0/20,130.161.224.0/21,79,168,29,82,1,flood
46,71,2,00:00:00:00:00:00,00:00:00:00:00:00,232.0.0.0/5,128.0.0.0/1,60,76,4,98,6,in_port
47,195,5,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/1,96.0.0.0/5,107,189,9,181,2,output:3
48,110,3,00:00:00:00:00:00,00:00:00:00:00:00,62.32.0.0/13,16.0.0.0/5,59,129,34,81,2,controller
49,94,2,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,129.32.0.0/11,111,195,7,163,2,flood
50,185,1,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/2,156.0.0.0/7,26,151,80,131,6,output:2
51,50,4,00:00:00:00:00:00,00:00:00:00:00:00,32.0.0.0/3,68.0.0.0/6,19,197,48,157,1,flood
52,90,4,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/1,0.0.0.0/3,90,139,45,155,6,output:2
53,63,5,00:00:00:00:00:00,00:00:00:00:00:00,196.180.64.0/20,120.0.0.0/5,70,178,61,119,2,controller
54,159,3,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/4,160.0.0.0/3,76,160,109,111,2,flood
55,73,2,00:00:00:00:00:00,00:00:00:00:00:00,242.141.48.0/20,215.181.30.174/31,50,196,54,80,2,strip_vlan
56,142,3,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,0.0.0.0/3,27,183,168,193,6,controller
57,18,3,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,175.239.192.0/18,31,139,136,166,2,controller
58,149,1,00:00:00:00:00:00,00:00:00:00:00:00,160.0.0.0/4,64.0.0.0/3,113,172,67,150,6,drop
59,185,1,00:00:00:00:00:00,00:00:00:00:00:00,108.0.0.0/6,80.0.0.0/4,156,179,82,122,1,strip_vlan
60,42,5,00:00:00:00:00:00,00:00:00:00:00:00,188.0.0.0/6,240.0.0.0/6,58,112,5,16,1,flood
61,8,4,00:00:00:00:00:00,00:00:00:00:00:00,240.249.239.194/31,178.246.24.0/21,50,124,25,192,6,output:3
62,170,4,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/2,22.160.0.0/11,15,73,76,106,1,in_port
63,168,5,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/3,48.0.0.0/4,129,189,24,64,1,flood
64,116,4,00:00:00:00:00:00,00:00:00:00:00:00,172.0.0.0/6,192.0.0.0/2,20,123,124,134,2,output:2
65,60,3,00:00:00:00:00:00,00:00:00:00:00:00,80.67.80.106/32,122.70.80.0/20,118,137,4,141,6,output:3
66,16,2,00:00:00:00:00:00,00:00:00:00:00:00,169.208.0.0/12,96.0.0.0/4,126,144,154,173,2,output:3
67,19,2,00:00:00:00:00:00,00:00:00:00:00:00,77.206.96.0/19,229.160.0.0/13,42,43,92,165,2,in_port
68,164,3,00:00:00:00:00:00,00:00:00:00:00:00,77.110.41.105/32,88.0.0.0/5,14,146,44,81,1,output:3
69,178,5,00:00:00:00:00:00,00:00:00:00:00:00,176.0.0.0/4,232.87.128.0/19,85,110,118,197,1,flood
70,147,3,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/3,192.0.0.0/3,62,95,32,117,2,strip_vlan
71,23,3,00:00:00:00:00:00,00:00:00:00:00:00,92.64.91.192/26,128.0.0.0/3,98,115,76,77,1,output:3
72,166,4,00:00:00:00:00:00,00:00:00:00:00:00,197.216.44.0/25,0.0.0.0/1,27,128,129,157,1,output:2
73,130,3,00:00:00:00:00:00,00:00:00:00:00:00,90.64.0.0/10,77.0.0.0/9,103,113,81,91,2,output:2
74,136,1,00:00:00:00:00:00,00:00:00:00:00:00,205.32.0.0/11,228.240.0.0/13,80,90,91,176,2,flood
75,88,2,00:00:00:00:00:00,00:00:00:00:00:00,10.132.0.0/14,18.133.81.224/30,85,145,16,59,6,output:3
76,32,1,00:00:00:00:00:00,00:00:00:00:00:00,80.0.0.0/4,80.0.0.0/4,36,99,43,60,2,in_port
77,173,5,00:00:00:00:00:00,00:00:00:00:00:00,184.0.0.0/5,12.0.0.0/6,27,101,108,188,6,in_port
78,154,2,00:00:00:00:00:00,00:00:00:00:00:00,242.13.96.0/21,184.0.0.0/5,79,101,83,170,2,drop
79,105,2,00:00:00:00:00:00,00:00:00:00:00:00,187.70.224.0/19,36.192.0.0/10,60,62,40,160,1,strip_vlan
80,171,3,00:00:00:00:00:00,00:00:00:00:00:00,32.0.0.0/3,0.0.0.0/1,47,84,40,120,1,controller
81,176,1,00:00:00:00:00:00,00:00:00:00:00:00,117.132.0.0/15,7.236.19.0/25,120,123,42,87,6,in_port
82,105,5,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/3,192.0.0.0/2,140,166,160,182,1,flood
83,191,3,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/1,72.112.0.0/12,42,183,4,76,6,in_port
84,113,1,00:00:00:00:00:00,00:00:00:00:00:00,126.128.0.0/10,79.255.240.0/20,118,174,160,169,6,in_port
85,105,3,00:00:00:00:00:00,00:00:00:00:00:00,216.0.0.0/5,155.0.0.0/12,95,123,19,196,1,controller
86,188,1,00:00:00:00:00:00,00:00:00:00:00:00,208.0.0.0/4,232.0.0.0/6,99,173,157,172,1,flood
87,163,4,00:00:00:00:00:00,00:00:00:00:00:00,212.64.0.0/11,109.160.0.0/11,77,96,8,190,1,output:3
88,87,3,00:00:00:00:00:00,00:00:00:00:00:00,80.0.0.0/4,144.64.0.0/12,75,166,31,84,1,output:2
89,107,2,00:00:00:00:00:00,00:00:00:00:00:00,65.192.0.0/10,128.0.0.0/1,47,102,54,135,6,output:3
90,52,5,00:00:00:00:00:00,00:00:00:00:00:00,48.0.0.0/5,192.0.0.0/2,92,98,48,152,1,in_port
91,66,1,00:00:00:00:00:00,00:00:00:00:00:00,72.0.0.0/5,229.42.64.64/27,157,174,32,44,2,drop
92,104,1,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/1,128.0.0.0/4,57,97,45,65,2,output:3
93,4,2,00:00:00:00:00:00,00:00:00:00:00:00,208.0.0.0/4,181.251.219.240/30,63,135,6,100,6,flood
94,13,5,00:00:00:00:00:00,00:00:00:00:00:00,174.204.39.162/32,179.163.112.0/20,179,191,78,195,2,strip_vlan
95,64,2,00:00:00:00:00:00,00:00:00:00:00:00,28.128.0.0/9,0.0.0.0/2,37,188,20,99,6,output:2
96,22,5,00:00:00:00:00:00,00:00:00:00:00:00,224.0.0.0/4,80.0.0.0/4,89,200,106,107,6,output:3
97,14,3,00:00:00:00:00:00,00:00:00:00:00:00,244.232.64.0/18,79.56.115.128/26,12,40,125,129,1,controller
98,153,1,00:00:00:00:00:00,00:00:00:00:00:00,19.27.146.0/23,0.0.0.0/1,8,131,116,191,6,strip_vlan
99,193,2,00:00:00:00:00:00,00:00:00:00:00:00,174.0.0.0/8,7.200.0.0/14,157,160,94,137,1,output:3
100,99,4,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,54.147.96.0/22,27,94,34,188,6,drop
101,133,5,00:00:00:00:00:00,00:00:00:00:00:00,24.0.0.0/6,239.128.0.0/11,154,180,61,115,2,strip_vlan
102,109,1,00:00:00:00:00:00,00:00:00:00:00:00,48.0.0.0/5,192.0.0.0/4,6,193,102,160,1,strip_vlan
103,24,3,00:00:00:00:00:00,00:00:00:00:00:00,215.120.192.0/21,246.232.0.0/14,78,112,15,67,2,output:3
104,123,2,00:00:00:00:00:00,00:00:00:00:00:00,64.1.96.0/21,8.0.0.0/5,103,122,6,166,2,in_port
105,133,3,00:00:00:00:00:00,00:00:00:00:00:00,241.0.0.0/12,123.128.0.0/11,102,139,89,139,6,in_port
106,196,4,00:00:00:00:00:00,00:00:00:00:00:00,148.0.0.0/7,167.0.0.0/8,158,192,28,52,6,drop
107,32,4,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/2,216.0.0.0/5,107,145,126,146,2,drop
108,76,4,00:00:00:00:00:00,00:00:00:00:00:00,96.0.0.0/3,155.80.56.0/22,95,190,100,144,2,in_port
109,61,4,00:00:00:00:00:00,00:00:00:00:00:00,206.192.0.0/10,251.160.0.0/12,139,187,110,183,6,controller
110,178,1,00:00:00:00:00:00,00:00:00:00:00:00,122.32.0.0/12,64.0.0.0/2,15,127,107,141,2,strip_vlan
111,35,2,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/3,173.0.0.0/9,65,199,134,200,2,output:3
112,127,1,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/5,168.0.0.0/6,54,64,155,168,6,output:3
113,100,5,00:00:00:00:00:00,00:00:00:00:00:00,112.0.0.0/4,192.0.0.0/3,8,33,4,150,1,output:3
114,102,4,00:00:00:00:00:00,00:00:00:00:00:00,16.0.0.0/5,128.0.0.0/1,128,166,24,185,2,output:3
115,100,5,00:00:00:00:00:00,00:00:00:00:00:00,126.8.0.0/15,217.172.0.0/14,29,175,7,17,1,output:2
116,171,5,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/3,64.0.0.0/4,46,70,22,88,2,strip_vlan
117,150,3,00:00:00:00:00:00,00:00:00:00:00:00,32.144.0.0/12,192.0.0.0/3,26,151,50,139,1,drop
118,61,2,00:00:00:00:00:00,00:00:00:00:00:00,56.111.0.0/17,0.0.0.0/3,102,120,170,200,2,drop
119,91,4,00:00:00:00:00:00,00:00:00:00:00:00,224.0.0.0/4,88.0.0.0/6,110,149,108,156,2,controller
120,27,5,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/1,0.0.0.0/2,80,161,185,197,6,flood
121,69,4,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/2,209.48.0.0/14,37,50,136,198,1,in_port
122,50,5,00:00:00:00:00:00,00:00:00:00:00:00,80.0.0.0/4,158.24.119.128/27,43,144,26,77,6,output:3
123,84,3,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/3,0.0.0.0/1,89,147,18,130,1,in_port
124,137,1,00:00:00:00:00:00,00:00:00:00:00:00,120.0.0.0/7,149.32.0.0/11,49,174,158,169,6,output:3
125,189,3,00:00:00:00:00:00,00:00:00:00:00:00,163.224.0.0/11,66.0.0.0/7,110,142,5,137,1,controller
126,100,5,00:00:00:00:00:00,00:00:00:00:00:00,180.0.0.0/6,32.0.0.0/3,111,161,10,197,2,in_port
127,83,3,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/3,0.0.0.0/2,7,130,38,107,6,controller
128,8,2,00:00:00:00:00:00,00:00:00:00:00:00,156.220.60.0/22,49.240.0.0/12,4,14,22,132,6,output:3
129,94,2,00:00:00:00:00:00,00:00:00:00:00:00,161.64.0.0/10,231.80.0.0/12,67,117,160,175,1,drop
130,184,1,00:00:00:00:00:00,00:00:00:00:00:00,222.128.0.0/9,96.0.0.0/6,94,142,46,155,6,output:2
131,155,1,00:00:00:00:00:00,00:00:00:00:00:00,192.0.0.0/6,24.0.0.0/5,65,114,57,82,6,output:2
132,70,4,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/6,178.113.113.160/28,103,177,53,92,6,flood
133,95,1,00:00:00:00:00:00,00:00:00:00:00:00,68.0.0.0/6,153.0.0.0/8,43,98,18,61,2,strip_vlan
134,20,1,00:00:00:00:00:00,00:00:00:00:00:00,242.246.164.0/22,140.0.0.0/9,34,87,23,133,1,strip_vlan
135,136,5,00:00:00:00:00:00,00:00:00:00:00:00,224.0.0.0/3,207.188.0.0/14,149,192,17,34,2,output:3
136,111,2,00:00:00:00:00:00,00:00:00:00:00:00,216.128.0.0/12,59.246.163.190/32,188,189,46,64,1,strip_vlan
137,52,5,00:00:00:00:00:00,00:00:00:00:00:00,78.192.0.0/11,104.217.100.140/30,41,190,147,180,2,strip_vlan
138,13,4,00:00:00:00:00:00,00:00:00:00:00:00,120.0.0.0/5,96.0.0.0/3,15,80,179,183,1,output:3
139,93,5,00:00:00:00:00:00,00:00:00:00:00:00,215.216.0.0/13,192.0.0.0/3,45,161,39,188,1,strip_vlan
140,111,4,00:00:00:00:00:00,00:00:00:00:00:00,169.132.0.0/14,232.0.0.0/5,104,106,33,104,2,in_port
141,96,1,00:00:00:00:00:00,00:00:00:00:00:00,36.110.32.0/20,160.0.0.0/3,47,160,90,190,1,flood
142,185,4,00:00:00:00:00:00,00:00:00:00:00:00,252.0.0.0/6,208.0.0.0/4,144,194,117,159,6,strip_vlan
143,46,3,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/4,136.6.143.136/29,90,143,8,127,6,flood
144,102,2,00:00:00:00:00:00,00:00:00:00:00:00,255.207.140.0/22,128.0.0.0/2,160,179,69,153,2,in_port
145,65,3,00:00:00:00:00:00,00:00:00:00:00:00,38.128.0.0/10,64.0.0.0/4,26,191,126,174,1,controller
146,163,2,00:00:00:00:00:00,00:00:00:00:00:00,96.0.0.0/6,216.0.0.0/5,33,138,165,195,2,in_port
147,78,4,00:00:00:00:00:00,00:00:00:00:00:00,110.0.0.0/7,96.0.0.0/3,48,53,7,153,2,drop
148,89,2,00:00:00:00:00:00,00:00:00:00:00:00,101.238.232.0/21,64.0.0.0/2,30,182,43,172,2,controller
149,154,4,00:00:00:00:00:00,00:00:00:00:00:00,132.0.0.0/6,112.0.0.0/4,30,145,130,173,6,in_port
150,189,3,00:00:00:00:00:00,00:00:00:00:00:00,197.0.40.0/22,132.95.224.0/19,49,116,45,52,6,controller
151,82,1,00:00:00:00:00:00,00:00:00:00:00:00,211.230.0.0/19,96.0.0.0/5,35,62,4,30,1,drop
152,97,1,00:00:00:00:00:00,00:00:00:00:00:00,243.19.96.0/20,156.229.218.0/23,154,199,69,133,1,strip_vlan
153,63,4,00:00:00:00:00:00,00:00:00:00:00:00,92.0.0.0/6,144.0.0.0/4,94,139,109,177,1,output:2
154,129,4,00:00:00:00:00:00,00:00:00:00:00:00,113.0.0.0/9,224.0.0.0/4,1,120,131,150,2,output:3
155,4,2,00:00:00:00:00:00,00:00:00:00:00:00,40.128.0.0/9,52.0.0.0/7,41,115,142,196,6,drop
156,187,4,00:00:00:00:00:00,00:00:00:00:00:00,120.0.0.0/9,86.22.222.0/23,91,127,118,142,2,flood
157,1,5,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/3,23.185.40.119/32,35,109,137,181,1,flood
158,104,2,00:00:00:00:00:00,00:00:00:00:00:00,132.0.0.0/6,192.0.0.0/2,120,148,66,188,1,controller
159,197,4,00:00:00:00:00:00,00:00:00:00:00:00,152.0.0.0/5,203.0.0.0/10,78,184,115,148,1,controller
160,198,1,00:00:00:00:00:00,00:00:00:00:00:00,176.0.0.0/5,224.0.0.0/3,48,94,24,49,6,output:2
161,165,4,00:00:00:00:00:00,00:00:00:00:00:00,10.16.0.0/13,63.131.128.0/17,117,158,97,108,6,drop
162,104,3,00:00:00:00:00:00,00:00:00:00:00:00,164.0.0.0/7,32.0.0.0/3,46,163,188,199,1,output:3
163,151,4,00:00:00:00:00:00,00:00:00:00:00:00,32.0.0.0/4,104.0.0.0/5,48,75,21,193,6,controller
164,118,3,00:00:00:00:00:00,00:00:00:00:00:00,160.0.0.0/3,32.0.0.0/3,62,158,80,105,2,in_port
165,101,5,00:00:00:00:00:00,00:00:00:00:00:00,208.0.0.0/5,0.0.0.0/2,14,112,9,73,6,output:3
166,61,4,00:00:00:00:00:00,00:00:00:00:00:00,80.0.0.0/4,128.0.0.0/2,13,15,73,130,2,drop
167,149,2,00:00:00:00:00:00,00:00:00:00:00:00,158.0.0.0/8,224.0.0.0/6,34,181,82,93,6,flood
168,188,4,00:00:00:00:00:00,00:00:00:00:00:00,181.88.0.0/13,96.0.0.0/10,77,165,25,165,1,flood
169,110,4,00:00:00:00:00:00,00:00:00:00:00:00,80.104.0.0/13,160.96.8.76/32,5,127,150,158,1,strip_vlan
170,189,1,00:00:00:00:00:00,00:00:00:00:00:00,23.16.0.0/12,16.0.0.0/4,97,107,57,128,1,flood
171,72,4,00:00:00:00:00:00,00:00:00:00:00:00,1.32.0.0/13,128.0.0.0/5,119,151,3,64,6,flood
172,150,2,00:00:00:00:00:00,00:00:00:00:00:00,54.64.0.0/10,174.140.187.102/32,36,79,19,52,2,in_port
173,100,2,00:00:00:00:00:00,00:00:00:00:00:00,32.0.0.0/4,16.54.0.0/19,43,188,3,88,2,controller
174,65,3,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/4,192.12.0.0/14,11,46,43,76,2,drop
175,55,4,00:00:00:00:00:00,00:00:00:00:00:00,5.36.219.119/32,188.184.0.0/13,2,81,1,57,1,output:3
176,121,5,00:00:00:00:00:00,00:00:00:00:00:00,28.160.0.0/11,215.0.0.0/10,71,98,19,30,2,in_port
177,50,1,00:00:00:00:00:00,00:00:00:00:00:00,144.0.0.0/4,152.0.0.0/12,99,128,116,133,2,strip_vlan
178,7,4,00:00:00:00:00:00,00:00:00:00:00:00,22.229.124.0/22,176.0.0.0/5,158,159,86,164,6,flood
179,84,2,00:00:00:00:00:00,00:00:00:00:00:00,53.40.0.0/13,89.128.0.0/10,4,70,121,127,1,drop
180,130,4,00:00:00:00:00:00,00:00:00:00:00:00,160.0.0.0/4,202.208.0.0/12,14,16,15,105,1,strip_vlan
181,164,2,00:00:00:00:00:00,00:00:00:00:00:00,112.0.0.0/4,208.0.0.0/5,54,66,101,190,1,in_port
182,178,1,00:00:00:00:00:00,00:00:00:00:00:00,86.0.0.0/7,203.4.52.0/22,42,54,77,108,1,controller
183,2,5,00:00:00:00:00:00,00:00:00:00:00:00,16.0.0.0/4,56.0.0.0/5,2,63,53,137,6,controller
184,192,2,00:00:00:00:00:00,00:00:00:00:00:00,208.0.0.0/4,48.0.0.0/4,31,56,83,191,6,in_port
185,36,3,00:00:00:00:00:00,00:00:00:00:00:00,113.89.128.0/18,16.0.0.0/6,9,163,31,140,1,flood
186,101,3,00:00:00:00:00:00,00:00:00:00:00:00,67.240.252.166/32,210.115.128.0/17,161,186,19,179,6,in_port
187,46,4,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,176.0.0.0/4,61,158,115,179,6,flood
188,192,5,00:00:00:00:00:00,00:00:00:00:00:00,125.0.0.0/8,62.214.240.0/22,111,112,35,71,2,in_port
189,171,3,00:00:00:00:00:00,00:00:00:00:00:00,16.0.0.0/4,190.160.0.0/12,55,159,85,194,6,controller
190,173,4,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/9,144.0.0.0/5,147,193,60,80,1,flood
191,126,1,00:00:00:00:00:00,00:00:00:00:00:00,195.208.0.0/13,104.0.0.0/5,14,110,43,192,2,in_port
192,77,3,00:00:00:00:00:00,00:00:00:00:00:00,136.184.0.0/13,218.231.64.0/20,55,139,9,160,1,drop
193,39,4,00:00:00:00:00:00,00:00:00:00:00:00,128.0.0.0/1,16.0.0.0/4,128,184,158,178,2,output:3
194,100,2,00:00:00:00:00:00,00:00:00:00:00:00,32.0.0.0/3,224.0.0.0/4,171,181,12,30,6,drop
195,113,1,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/6,128.0.0.0/1,42,120,37,129,2,in_port
196,114,5,00:00:00:00:00:00,00:00:00:00:00:00,64.0.0.0/2,73.128.0.0/10,4,164,94,138,1,in_port
197,194,1,00:00:00:00:00:00,00:00:00:00:00:00,208.0.0.0/4,32.0.0.0/4,5,174,72,141,6,flood
198,73,5,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/2,64.0.0.0/9,60,134,62,178,1,strip_vlan
199,73,4,00:00:00:00:00:00,00:00:00:00:00:00,30.36.228.124/30,0.0.0.0/6,107,137,79,165,2,drop
200,163,4,00:00:00:00:00:00,00:00:00:00:00:00,204.0.0.0/6,204.0.0.0/6,1,90,15,42,2,in_port
201,158,3,00:00:00:00:00:00,00:00:00:00:00:00,139.33.174.192/28,201.0.0.0/17,74,155,21,55,2,output:2
202,147,3,00:00:00:00:00:00,00:00:00:00:00:00,7.241.237.32/28,0.0.0.0/4,43,60,126,163,6,in_port
203,135,4,00:00:00:00:00:00,00:00:00:00:00:00,68.0.0.0/14,123.128.0.0/9,17,21,81,178,6,output:2
204,97,3,00:00:00:00:00:00,00:00:00:00:00:00,48.0.0.0/4,144.0.0.0/7,2,141,57,76,2,flood
205,102,5,00:00:00:00:00:00,00:00:00:00:00:00,8.0.0.0/5,0.0.0.0/1,6,43,62,160,2,controller
206,172,2,00:00:00:00:00:00,00:00:00:00:00:00,190.0.0.0/7,10.10.56.0/21,18,146,37,97,1,drop
207,189,1,00:00:00:00:00:00,00:00:00:00:00:00,176.0.0.0/4,81.32.0.0/12,41,119,31,170,2,flood
208,72,5,00:00:00:00:00:00,00:00:00:00:00:00,239.79.128.0/17,25.0.0.0/8,74,99,130,190,1,in_port
209,40,1,00:00:00:00:00:00,00:00:00:00:00:00,90.216.0.0/14,195.0.0.0/9,86,115,77,139,1,drop
210,33,5,00:00:00:00:00:00,00:00:00:00:00:00,184.125.159.0/25,64.0.0.0/2,52,68,74,102,6,strip_vlan
211,181,4,00:00:00:00:00:00,00:00:00:00:00:00,224.0.0.0/4,64.0.0.0/2,13,67,128,187,6,output:2
212,29,4,00:00:00:00:00:00,00:00:00:00:00:00,96.0.0.0/3,155.232.0.0/14,47,80,144,194,2,output:3
213,197,1,00:00:00:00:00:00,00:00:00:00:00:00,92.0.0.0/6,93.64.0.0/13,24,60,66,178,6,drop
214,20,4,00:00:00:00:00:00,00:00:00:00:00:00,248.1.64.0/20,220.0.0.0/6,82,189,5,32,6,output:2
215,173,5,00:00:00:00:00:00,00:00:00:00:00:00,71.128.0.0/9,124.0.0.0/6,89,172,51,160,6,controller
216,134,5,00:00:00:00:00:00,00:00:00:00:00:00,0.0.0.0/3,12.224.0.0/11,6,53,56,112,6,output:2
